store_id,sku,price,markdown_flag
store_032,P0242,195.0,False
store_033,P0242,171.0,False
store_034,P0242,180.0,False
store_035,P0242,144.0,True
store_036,P0242,208.0,False
store_037,P0242,193.0,False
store_038,P0242,188.0,False
store_039,P0242,193.0,False
store_040,P0242,179.0,False
store_041,P0242,202.0,False
store_042,P0242,178.0,True
store_043,P0242,190.0,False
store_044,P0242,183.0,False
store_045,P0242,204.0,False
store_046,P0242,179.0,False
store_047,P0242,175.0,False
store_048,P0242,202.0,False
store_049,P0242,203.0,False
store_050,P0242,209.0,False
store_001,P0243,905.0,False
store_002,P0243,939.0,False
store_003,P0243,866.0,False
store_004,P0243,787.0,False
store_005,P0243,871.0,False
store_006,P0243,949.0,False
store_007,P0243,815.0,False
store_008,P0243,959.0,False
store_009,P0243,805.0,True
store_010,P0243,941.0,False
store_011,P0243,876.0,False
store_012,P0243,845.0,False
store_013,P0243,656.0,True
store_014,P0243,937.0,False
store_015,P0243,792.0,False
store_016,P0243,891.0,False
store_017,P0243,880.0,False
store_018,P0243,806.0,False
store_019,P0243,821.0,False
store_020,P0243,914.0,False
store_021,P0243,908.0,False
store_022,P0243,944.0,False
store_023,P0243,831.0,False
store_024,P0243,800.0,False
store_025,P0243,790.0,False
store_026,P0243,897.0,False
store_027,P0243,948.0,False
store_028,P0243,841.0,False
store_029,P0243,921.0,False
store_030,P0243,926.0,False
store_031,P0243,946.0,False
store_032,P0243,912.0,False
store_033,P0243,868.0,False
store_034,P0243,782.0,False
store_035,P0243,865.0,False
store_036,P0243,917.0,False
store_037,P0243,878.0,False
store_038,P0243,834.0,False
store_039,P0243,906.0,False
store_040,P0243,863.0,False
store_041,P0243,1005.0,False
store_042,P0243,913.0,False
store_043,P0243,920.0,False
store_044,P0243,813.0,False
store_045,P0243,917.0,False
store_046,P0243,859.0,False
store_047,P0243,849.0,False
store_048,P0243,880.0,False
store_049,P0243,918.0,False
store_050,P0243,968.0,False
store_001,P0244,477.0,False
store_002,P0244,516.0,False
store_003,P0244,439.0,False
store_004,P0244,468.0,False
store_005,P0244,501.0,False
store_006,P0244,500.0,False
store_007,P0244,427.0,False
store_008,P0244,503.0,False
store_009,P0244,507.0,False
store_010,P0244,487.0,False
store_011,P0244,511.0,False
store_012,P0244,446.0,False
store_013,P0244,392.0,True
store_014,P0244,487.0,False
store_015,P0244,411.0,True
store_016,P0244,481.0,False
store_017,P0244,493.0,False
store_018,P0244,463.0,False
store_019,P0244,442.0,False
store_020,P0244,514.0,False
store_021,P0244,369.0,True
store_022,P0244,509.0,False
store_023,P0244,432.0,False
store_024,P0244,438.0,False
store_025,P0244,463.0,False
store_026,P0244,433.0,True
store_027,P0244,496.0,False
store_028,P0244,456.0,False
store_029,P0244,443.0,True
store_030,P0244,515.0,False
store_031,P0244,481.0,False
store_032,P0244,498.0,False
store_033,P0244,434.0,False
store_034,P0244,388.0,True
store_035,P0244,455.0,False
store_036,P0244,512.0,False
store_037,P0244,492.0,False
store_038,P0244,444.0,False
store_039,P0244,372.0,True
store_040,P0244,466.0,False
store_041,P0244,521.0,False
store_042,P0244,499.0,False
store_043,P0244,484.0,False
store_044,P0244,436.0,False
store_045,P0244,486.0,False
store_046,P0244,459.0,False
store_047,P0244,455.0,False
store_048,P0244,412.0,True
store_049,P0244,494.0,False
store_050,P0244,541.0,False
store_001,P0245,1661.0,False
store_002,P0245,1667.0,False
store_003,P0245,1400.0,False
store_004,P0245,1263.0,True
store_005,P0245,1644.0,False
store_006,P0245,1290.0,True
store_007,P0245,1502.0,False
store_008,P0245,1695.0,False
store_009,P0245,1679.0,False
store_010,P0245,1568.0,False
store_011,P0245,1697.0,False
store_012,P0245,1389.0,False
store_013,P0245,1407.0,False
store_014,P0245,1541.0,False
store_015,P0245,1443.0,False
store_016,P0245,1422.0,True
store_017,P0245,1586.0,False
store_018,P0245,1511.0,False
store_019,P0245,1439.0,False
store_020,P0245,1688.0,False
store_021,P0245,1624.0,False
store_022,P0245,1607.0,False
store_023,P0245,1484.0,False
store_024,P0245,1533.0,False
store_025,P0245,1495.0,False
store_026,P0245,1652.0,False
store_027,P0245,1562.0,False
store_028,P0245,1409.0,False
store_029,P0245,1592.0,False
store_030,P0245,1697.0,False
store_031,P0245,1601.0,False
store_032,P0245,1648.0,False
store_033,P0245,1395.0,False
store_034,P0245,1440.0,False
store_035,P0245,1399.0,False
store_036,P0245,1185.0,True
store_037,P0245,1674.0,False
store_038,P0245,1030.0,True
store_039,P0245,1550.0,False
store_040,P0245,1384.0,False
store_041,P0245,1633.0,False
store_042,P0245,1544.0,False
store_043,P0245,1662.0,False
store_044,P0245,1501.0,False
store_045,P0245,1662.0,False
store_046,P0245,1416.0,False
store_047,P0245,1387.0,False
store_048,P0245,1546.0,False
store_049,P0245,1408.0,True
store_050,P0245,1652.0,False
store_001,P0246,949.0,False
store_002,P0246,913.0,False
store_003,P0246,830.0,False
store_004,P0246,872.0,False
store_005,P0246,923.0,False
store_006,P0246,966.0,False
store_007,P0246,661.0,True
store_008,P0246,964.0,False
store_009,P0246,843.0,True
store_010,P0246,970.0,False
store_011,P0246,964.0,False
store_012,P0246,864.0,False
store_013,P0246,890.0,False
store_014,P0246,969.0,False
store_015,P0246,894.0,False
store_016,P0246,933.0,False
store_017,P0246,952.0,False
store_018,P0246,899.0,False
store_019,P0246,884.0,False
store_020,P0246,939.0,False
store_021,P0246,925.0,False
store_022,P0246,953.0,False
store_023,P0246,855.0,False
store_024,P0246,702.0,True
store_025,P0246,867.0,False
store_026,P0246,933.0,False
store_027,P0246,957.0,False
store_028,P0246,899.0,False
store_029,P0246,938.0,False
store_030,P0246,982.0,False
store_031,P0246,981.0,False
store_032,P0246,977.0,False
store_033,P0246,881.0,False
store_034,P0246,836.0,False
store_035,P0246,895.0,False
store_036,P0246,931.0,False
store_037,P0246,971.0,False
store_038,P0246,850.0,False
store_039,P0246,907.0,False
store_040,P0246,674.0,True
store_041,P0246,976.0,False
store_042,P0246,996.0,False
store_043,P0246,970.0,False
store_044,P0246,904.0,False
store_045,P0246,952.0,False
store_046,P0246,889.0,False
store_047,P0246,860.0,False
store_048,P0246,912.0,False
store_049,P0246,944.0,False
store_050,P0246,1027.0,False
store_001,P0247,1981.0,False
store_002,P0247,1899.0,False
store_003,P0247,1652.0,False
store_004,P0247,1684.0,False
store_005,P0247,1444.0,True
store_006,P0247,1829.0,False
store_007,P0247,1772.0,False
store_008,P0247,1461.0,True
store_009,P0247,1939.0,False
store_010,P0247,2004.0,False
store_011,P0247,1981.0,False
store_012,P0247,1702.0,False
store_013,P0247,1808.0,False
store_014,P0247,1865.0,False
store_015,P0247,1633.0,False
store_016,P0247,1870.0,False
store_017,P0247,1913.0,False
store_018,P0247,1282.0,True
store_019,P0247,1440.0,True
store_020,P0247,1837.0,False
store_021,P0247,1970.0,False
store_022,P0247,1874.0,False
store_023,P0247,1754.0,False
store_024,P0247,1695.0,False
store_025,P0247,1716.0,False
store_026,P0247,1470.0,True
store_027,P0247,1913.0,False
store_028,P0247,1675.0,False
store_029,P0247,1953.0,False
store_030,P0247,1989.0,False
store_031,P0247,1948.0,False
store_032,P0247,1996.0,False
store_033,P0247,1713.0,False
store_034,P0247,1650.0,False
store_035,P0247,1634.0,False
store_036,P0247,1868.0,False
store_037,P0247,2000.0,False
store_038,P0247,1749.0,False
store_039,P0247,1937.0,False
store_040,P0247,1698.0,False
store_041,P0247,1966.0,False
store_042,P0247,1850.0,False
store_043,P0247,1871.0,False
store_044,P0247,1684.0,False
store_045,P0247,1818.0,False
store_046,P0247,1296.0,True
store_047,P0247,1691.0,False
store_048,P0247,1832.0,False
store_049,P0247,1879.0,False
store_050,P0247,1823.0,True
store_001,P0248,353.0,False
store_002,P0248,343.0,False
store_003,P0248,331.0,False
store_004,P0248,327.0,False
store_005,P0248,353.0,False
store_006,P0248,350.0,False
store_007,P0248,301.0,False
store_008,P0248,359.0,False
store_009,P0248,343.0,False
store_010,P0248,337.0,False
store_011,P0248,306.0,True
store_012,P0248,308.0,False
store_013,P0248,328.0,False
store_014,P0248,351.0,False
store_015,P0248,303.0,False
store_016,P0248,348.0,False
store_017,P0248,343.0,False
store_018,P0248,334.0,False
store_019,P0248,306.0,False
store_020,P0248,350.0,False
store_021,P0248,368.0,False
store_022,P0248,355.0,False
store_023,P0248,318.0,False
store_024,P0248,306.0,False
store_025,P0248,305.0,False
store_026,P0248,346.0,False
store_027,P0248,355.0,False
store_028,P0248,315.0,False
store_029,P0248,281.0,True
store_030,P0248,368.0,False
store_031,P0248,357.0,False
store_032,P0248,355.0,False
store_033,P0248,329.0,False
store_034,P0248,326.0,False
store_035,P0248,316.0,False
store_036,P0248,349.0,False
store_037,P0248,353.0,False
store_038,P0248,330.0,False
store_039,P0248,359.0,False
store_040,P0248,319.0,False
store_041,P0248,370.0,False
store_042,P0248,343.0,False
store_043,P0248,336.0,False
store_044,P0248,319.0,False
store_045,P0248,344.0,False
store_046,P0248,322.0,False
store_047,P0248,302.0,False
store_048,P0248,352.0,False
store_049,P0248,355.0,False
store_050,P0248,361.0,False
store_001,P0249,1194.0,False
store_002,P0249,1258.0,False
store_003,P0249,1137.0,False
store_004,P0249,1153.0,False
store_005,P0249,1291.0,False
store_006,P0249,1217.0,False
store_007,P0249,1059.0,False
store_008,P0249,1287.0,False
store_009,P0249,1203.0,False
store_010,P0249,1187.0,False
store_011,P0249,1199.0,False
store_012,P0249,1131.0,False
store_013,P0249,1130.0,False
store_014,P0249,1294.0,False
store_015,P0249,1108.0,False
store_016,P0249,1278.0,False
store_017,P0249,1232.0,False
store_018,P0249,1132.0,False
store_019,P0249,1149.0,False
store_020,P0249,1269.0,False
store_021,P0249,1155.0,True
store_022,P0249,1214.0,False
store_023,P0249,1145.0,False
store_024,P0249,1054.0,False
store_025,P0249,1054.0,False
store_026,P0249,1188.0,False
store_027,P0249,996.0,True
store_028,P0249,1098.0,False
store_029,P0249,1262.0,False
store_030,P0249,1201.0,False
store_031,P0249,1202.0,False
store_032,P0249,1297.0,False
store_033,P0249,1072.0,False
store_034,P0249,1169.0,False
store_035,P0249,850.0,True
store_036,P0249,1262.0,False
store_037,P0249,1280.0,False
store_038,P0249,1086.0,False
store_039,P0249,1201.0,False
store_040,P0249,1084.0,False
store_041,P0249,1303.0,False
store_042,P0249,1097.0,True
store_043,P0249,1187.0,False
store_044,P0249,1142.0,False
store_045,P0249,1193.0,False
store_046,P0249,1089.0,False
store_047,P0249,1071.0,False
store_048,P0249,1272.0,False
store_049,P0249,966.0,True
store_050,P0249,1271.0,False
store_001,P0250,1850.0,False
store_002,P0250,1828.0,False
store_003,P0250,1672.0,False
store_004,P0250,1506.0,True
store_005,P0250,1879.0,False
store_006,P0250,1877.0,False
store_007,P0250,1586.0,False
store_008,P0250,1272.0,True
store_009,P0250,1599.0,True
store_010,P0250,1538.0,True
store_011,P0250,1847.0,False
store_012,P0250,1431.0,True
store_013,P0250,1366.0,True
store_014,P0250,1916.0,False
store_015,P0250,1622.0,False
store_016,P0250,1911.0,False
store_017,P0250,1909.0,False
store_018,P0250,1712.0,False
store_019,P0250,1625.0,False
store_020,P0250,1448.0,True
store_021,P0250,1879.0,False
store_022,P0250,1789.0,False
store_023,P0250,1602.0,False
store_024,P0250,1620.0,False
store_025,P0250,1618.0,False
store_026,P0250,1828.0,False
store_027,P0250,1867.0,False
store_028,P0250,1711.0,False
store_029,P0250,1883.0,False
store_030,P0250,1910.0,False
store_031,P0250,1832.0,False
store_032,P0250,1857.0,False
store_033,P0250,1681.0,False
store_034,P0250,1734.0,False
store_035,P0250,1370.0,True
store_036,P0250,1861.0,False
store_037,P0250,1804.0,False
store_038,P0250,1648.0,False
store_039,P0250,1795.0,False
store_040,P0250,1639.0,False
store_041,P0250,1984.0,False
store_042,P0250,1846.0,False
store_043,P0250,1768.0,False
store_044,P0250,1595.0,False
store_045,P0250,1800.0,False
store_046,P0250,1762.0,False
store_047,P0250,1681.0,False
store_048,P0250,1858.0,False
store_049,P0250,1447.0,True
store_050,P0250,1947.0,False
store_001,P0251,650.0,False
store_002,P0251,691.0,False
store_003,P0251,617.0,False
store_004,P0251,614.0,False
store_005,P0251,665.0,False
store_006,P0251,638.0,False
store_007,P0251,576.0,False
store_008,P0251,635.0,False
store_009,P0251,686.0,False
store_010,P0251,653.0,False
store_011,P0251,686.0,False
store_012,P0251,614.0,False
store_013,P0251,581.0,False
store_014,P0251,660.0,False
store_015,P0251,616.0,False
store_016,P0251,693.0,False
store_017,P0251,687.0,False
store_018,P0251,566.0,False
store_019,P0251,591.0,False
store_020,P0251,664.0,False
store_021,P0251,675.0,False
store_022,P0251,691.0,False
store_023,P0251,608.0,False
store_024,P0251,614.0,False
store_025,P0251,604.0,False
store_026,P0251,691.0,False
store_027,P0251,667.0,False
store_028,P0251,591.0,False
store_029,P0251,649.0,False
store_030,P0251,688.0,False
store_031,P0251,634.0,False
store_032,P0251,658.0,False
store_033,P0251,620.0,False
store_034,P0251,623.0,False
store_035,P0251,568.0,False
store_036,P0251,688.0,False
store_037,P0251,648.0,False
store_038,P0251,570.0,False
store_039,P0251,694.0,False
store_040,P0251,589.0,False
store_041,P0251,692.0,False
store_042,P0251,634.0,False
store_043,P0251,636.0,False
store_044,P0251,629.0,False
store_045,P0251,637.0,False
store_046,P0251,579.0,False
store_047,P0251,582.0,False
store_048,P0251,636.0,False
store_049,P0251,684.0,False
store_050,P0251,663.0,False
store_001,P0252,1931.0,False
store_002,P0252,1950.0,False
store_003,P0252,1700.0,False
store_004,P0252,1482.0,True
store_005,P0252,1830.0,False
store_006,P0252,1957.0,False
store_007,P0252,1703.0,False
store_008,P0252,1838.0,False
store_009,P0252,1908.0,False
store_010,P0252,1878.0,False
store_011,P0252,1985.0,False
store_012,P0252,1402.0,True
store_013,P0252,1719.0,False
store_014,P0252,1915.0,False
store_015,P0252,1673.0,False
store_016,P0252,1956.0,False
store_017,P0252,1903.0,False
store_018,P0252,1757.0,False
store_019,P0252,1760.0,False
store_020,P0252,1944.0,False
store_021,P0252,1838.0,False
store_022,P0252,1571.0,True
store_023,P0252,1719.0,False
store_024,P0252,1649.0,False
store_025,P0252,1794.0,False
store_026,P0252,1857.0,False
store_027,P0252,1961.0,False
store_028,P0252,1627.0,False
store_029,P0252,1972.0,False
store_030,P0252,1850.0,False
store_031,P0252,1848.0,False
store_032,P0252,1835.0,False
store_033,P0252,1660.0,False
store_034,P0252,1800.0,False
store_035,P0252,1659.0,False
store_036,P0252,1504.0,True
store_037,P0252,1997.0,False
store_038,P0252,1642.0,False
store_039,P0252,1969.0,False
store_040,P0252,1513.0,True
store_041,P0252,2003.0,False
store_042,P0252,1914.0,False
store_043,P0252,1877.0,False
store_044,P0252,1632.0,False
store_045,P0252,1862.0,False
store_046,P0252,1667.0,False
store_047,P0252,1722.0,False
store_048,P0252,1875.0,False
store_049,P0252,1877.0,False
store_050,P0252,1964.0,False
store_001,P0253,1041.0,False
store_002,P0253,1027.0,False
store_003,P0253,938.0,False
store_004,P0253,862.0,False
store_005,P0253,957.0,False
store_006,P0253,972.0,False
store_007,P0253,864.0,False
store_008,P0253,967.0,False
store_009,P0253,1000.0,False
store_010,P0253,958.0,False
store_011,P0253,956.0,False
store_012,P0253,899.0,False
store_013,P0253,871.0,False
store_014,P0253,1030.0,False
store_015,P0253,872.0,False
store_016,P0253,967.0,False
store_017,P0253,1024.0,False
store_018,P0253,910.0,False
store_019,P0253,945.0,False
store_020,P0253,866.0,True
store_021,P0253,1045.0,False
store_022,P0253,997.0,False
store_023,P0253,945.0,False
store_024,P0253,709.0,True
store_025,P0253,927.0,False
store_026,P0253,1007.0,False
store_027,P0253,1034.0,False
store_028,P0253,925.0,False
store_029,P0253,1006.0,False
store_030,P0253,994.0,False
store_031,P0253,951.0,False
store_032,P0253,957.0,False
store_033,P0253,924.0,False
store_034,P0253,921.0,False
store_035,P0253,889.0,False
store_036,P0253,1024.0,False
store_037,P0253,1003.0,False
store_038,P0253,891.0,False
store_039,P0253,1004.0,False
store_040,P0253,742.0,True
store_041,P0253,1045.0,False
store_042,P0253,958.0,False
store_043,P0253,987.0,False
store_044,P0253,903.0,False
store_045,P0253,968.0,False
store_046,P0253,903.0,False
store_047,P0253,936.0,False
store_048,P0253,954.0,False
store_049,P0253,998.0,False
store_050,P0253,1016.0,False
store_001,P0254,1286.0,True
store_002,P0254,1176.0,True
store_003,P0254,1327.0,False
store_004,P0254,1335.0,False
store_005,P0254,1402.0,False
store_006,P0254,1397.0,False
store_007,P0254,1317.0,False
store_008,P0254,1473.0,False
store_009,P0254,1410.0,False
store_010,P0254,1492.0,False
store_011,P0254,1399.0,False
store_012,P0254,1227.0,False
store_013,P0254,960.0,True
store_014,P0254,1405.0,False
store_015,P0254,1273.0,False
store_016,P0254,1449.0,False
store_017,P0254,1498.0,False
store_018,P0254,1246.0,False
store_019,P0254,935.0,True
store_020,P0254,1368.0,False
store_021,P0254,1384.0,False
store_022,P0254,1373.0,False
store_023,P0254,1336.0,False
store_024,P0254,1297.0,False
store_025,P0254,1234.0,False
store_026,P0254,1423.0,False
store_027,P0254,1435.0,False
store_028,P0254,1343.0,False
store_029,P0254,1474.0,False
store_030,P0254,1458.0,False
store_031,P0254,1485.0,False
store_032,P0254,1372.0,False
store_033,P0254,1261.0,False
store_034,P0254,1348.0,False
store_035,P0254,1344.0,False
store_036,P0254,1490.0,False
store_037,P0254,1498.0,False
store_038,P0254,1289.0,False
store_039,P0254,1440.0,False
store_040,P0254,1360.0,False
store_041,P0254,1498.0,False
store_042,P0254,1408.0,False
store_043,P0254,1154.0,True
store_044,P0254,1301.0,False
store_045,P0254,1467.0,False
store_046,P0254,1146.0,True
store_047,P0254,1226.0,False
store_048,P0254,1079.0,True
store_049,P0254,1084.0,True
store_050,P0254,1517.0,False
store_001,P0255,1477.0,False
store_002,P0255,1556.0,False
store_003,P0255,1401.0,False
store_004,P0255,1362.0,False
store_005,P0255,1520.0,False
store_006,P0255,1484.0,False
store_007,P0255,1260.0,False
store_008,P0255,1432.0,False
store_009,P0255,1511.0,False
store_010,P0255,1244.0,True
store_011,P0255,1541.0,False
store_012,P0255,1274.0,False
store_013,P0255,1299.0,False
store_014,P0255,1488.0,False
store_015,P0255,1405.0,False
store_016,P0255,1539.0,False
store_017,P0255,1488.0,False
store_018,P0255,1092.0,True
store_019,P0255,1305.0,False
store_020,P0255,1460.0,False
store_021,P0255,1483.0,False
store_022,P0255,1189.0,True
store_023,P0255,1325.0,False
store_024,P0255,1404.0,False
store_025,P0255,1303.0,False
store_026,P0255,1534.0,False
store_027,P0255,1264.0,True
store_028,P0255,1282.0,False
store_029,P0255,1484.0,False
store_030,P0255,1533.0,False
store_031,P0255,1464.0,False
store_032,P0255,1476.0,False
store_033,P0255,1339.0,False
store_034,P0255,1273.0,False
store_035,P0255,1260.0,False
store_036,P0255,1548.0,False
store_037,P0255,1431.0,False
store_038,P0255,1378.0,False
store_039,P0255,1542.0,False
store_040,P0255,1295.0,False
store_041,P0255,1568.0,False
store_042,P0255,1534.0,False
store_043,P0255,1485.0,False
store_044,P0255,1315.0,False
store_045,P0255,1449.0,False
store_046,P0255,1401.0,False
store_047,P0255,1364.0,False
store_048,P0255,1449.0,False
store_049,P0255,1459.0,False
store_050,P0255,1387.0,True
store_001,P0256,701.0,False
store_002,P0256,693.0,False
store_003,P0256,626.0,False
store_004,P0256,574.0,True
store_005,P0256,687.0,False
store_006,P0256,705.0,False
store_007,P0256,597.0,False
store_008,P0256,684.0,False
store_009,P0256,720.0,False
store_010,P0256,715.0,False
store_011,P0256,729.0,False
store_012,P0256,620.0,False
store_013,P0256,609.0,False
store_014,P0256,622.0,True
store_015,P0256,554.0,True
store_016,P0256,689.0,False
store_017,P0256,731.0,False
store_018,P0256,629.0,False
store_019,P0256,633.0,False
store_020,P0256,665.0,False
store_021,P0256,725.0,False
store_022,P0256,722.0,False
store_023,P0256,646.0,False
store_024,P0256,598.0,False
store_025,P0256,633.0,False
store_026,P0256,681.0,False
store_027,P0256,696.0,False
store_028,P0256,629.0,False
store_029,P0256,666.0,False
store_030,P0256,696.0,False
store_031,P0256,688.0,False
store_032,P0256,695.0,False
store_033,P0256,661.0,False
store_034,P0256,613.0,False
store_035,P0256,653.0,False
store_036,P0256,721.0,False
store_037,P0256,546.0,True
store_038,P0256,612.0,False
store_039,P0256,728.0,False
store_040,P0256,630.0,False
store_041,P0256,766.0,False
store_042,P0256,669.0,False
store_043,P0256,537.0,True
store_044,P0256,583.0,True
store_045,P0256,677.0,False
store_046,P0256,630.0,False
store_047,P0256,605.0,False
store_048,P0256,670.0,False
store_049,P0256,720.0,False
store_050,P0256,763.0,False
store_001,P0257,1194.0,False
store_002,P0257,1188.0,False
store_003,P0257,1061.0,False
store_004,P0257,1104.0,False
store_005,P0257,1160.0,False
store_006,P0257,1178.0,False
store_007,P0257,1035.0,False
store_008,P0257,1222.0,False
store_009,P0257,970.0,True
store_010,P0257,1157.0,False
store_011,P0257,1153.0,False
store_012,P0257,1128.0,False
store_013,P0257,1086.0,False
store_014,P0257,1237.0,False
store_015,P0257,1070.0,False
store_016,P0257,1171.0,False
store_017,P0257,1141.0,False
store_018,P0257,1101.0,False
store_019,P0257,1065.0,False
store_020,P0257,1232.0,False
store_021,P0257,1178.0,False
store_022,P0257,1142.0,False
store_023,P0257,1030.0,False
store_024,P0257,1125.0,False
store_025,P0257,1058.0,False
store_026,P0257,1193.0,False
store_027,P0257,1187.0,False
store_028,P0257,1108.0,False
store_029,P0257,1166.0,False
store_030,P0257,1136.0,False
store_031,P0257,1140.0,False
store_032,P0257,1182.0,False
store_033,P0257,1104.0,False
store_034,P0257,1130.0,False
store_035,P0257,1121.0,False
store_036,P0257,1207.0,False
store_037,P0257,1139.0,False
store_038,P0257,804.0,True
store_039,P0257,1169.0,False
store_040,P0257,1085.0,False
store_041,P0257,1238.0,False
store_042,P0257,1143.0,False
store_043,P0257,1220.0,False
store_044,P0257,1053.0,False
store_045,P0257,1166.0,False
store_046,P0257,875.0,True
store_047,P0257,1113.0,False
store_048,P0257,1209.0,False
store_049,P0257,1181.0,False
store_050,P0257,1257.0,False
store_001,P0258,785.0,False
store_002,P0258,740.0,False
store_003,P0258,734.0,False
store_004,P0258,709.0,False
store_005,P0258,743.0,False
store_006,P0258,755.0,False
store_007,P0258,710.0,False
store_008,P0258,786.0,False
store_009,P0258,812.0,False
store_010,P0258,783.0,False
store_011,P0258,679.0,True
store_012,P0258,695.0,False
store_013,P0258,586.0,True
store_014,P0258,571.0,True
store_015,P0258,730.0,False
store_016,P0258,764.0,False
store_017,P0258,797.0,False
store_018,P0258,550.0,True
store_019,P0258,693.0,False
store_020,P0258,758.0,False
store_021,P0258,751.0,False
store_022,P0258,808.0,False
store_023,P0258,662.0,False
store_024,P0258,696.0,False
store_025,P0258,715.0,False
store_026,P0258,806.0,False
store_027,P0258,797.0,False
store_028,P0258,697.0,False
store_029,P0258,753.0,False
store_030,P0258,784.0,False
store_031,P0258,635.0,True
store_032,P0258,573.0,True
store_033,P0258,685.0,False
store_034,P0258,696.0,False
store_035,P0258,690.0,False
store_036,P0258,697.0,True
store_037,P0258,794.0,False
store_038,P0258,731.0,False
store_039,P0258,770.0,False
store_040,P0258,665.0,False
store_041,P0258,789.0,False
store_042,P0258,740.0,False
store_043,P0258,750.0,False
store_044,P0258,666.0,False
store_045,P0258,755.0,False
store_046,P0258,568.0,True
store_047,P0258,722.0,False
store_048,P0258,742.0,False
store_049,P0258,631.0,True
store_050,P0258,836.0,False
store_001,P0259,1072.0,False
store_002,P0259,1014.0,False
store_003,P0259,956.0,False
store_004,P0259,956.0,False
store_005,P0259,1073.0,False
store_006,P0259,1004.0,False
store_007,P0259,666.0,True
store_008,P0259,1039.0,False
store_009,P0259,1026.0,False
store_010,P0259,993.0,False
store_011,P0259,1080.0,False
store_012,P0259,928.0,False
store_013,P0259,936.0,False
store_014,P0259,1067.0,False
store_015,P0259,951.0,False
store_016,P0259,992.0,False
store_017,P0259,1032.0,False
store_018,P0259,911.0,False
store_019,P0259,905.0,False
store_020,P0259,1069.0,False
store_021,P0259,1047.0,False
store_022,P0259,1072.0,False
store_023,P0259,897.0,False
store_024,P0259,944.0,False
store_025,P0259,938.0,False
store_026,P0259,1004.0,False
store_027,P0259,998.0,False
store_028,P0259,691.0,True
store_029,P0259,1033.0,False
store_030,P0259,1018.0,False
store_031,P0259,1038.0,False
store_032,P0259,1056.0,False
store_033,P0259,934.0,False
store_034,P0259,920.0,False
store_035,P0259,922.0,False
store_036,P0259,1006.0,False
store_037,P0259,999.0,False
store_038,P0259,911.0,False
store_039,P0259,1063.0,False
store_040,P0259,681.0,True
store_041,P0259,1080.0,False
store_042,P0259,1069.0,False
store_043,P0259,1013.0,False
store_044,P0259,882.0,False
store_045,P0259,1009.0,False
store_046,P0259,895.0,False
store_047,P0259,907.0,False
store_048,P0259,1014.0,False
store_049,P0259,1059.0,False
store_050,P0259,1069.0,False
store_001,P0260,1675.0,False
store_002,P0260,1682.0,False
store_003,P0260,1523.0,False
store_004,P0260,1013.0,True
store_005,P0260,1675.0,False
store_006,P0260,1587.0,False
store_007,P0260,1511.0,False
store_008,P0260,1403.0,True
store_009,P0260,1635.0,False
store_010,P0260,1728.0,False
store_011,P0260,1170.0,True
store_012,P0260,1435.0,False
store_013,P0260,1526.0,False
store_014,P0260,1638.0,False
store_015,P0260,1482.0,False
store_016,P0260,1592.0,False
store_017,P0260,1696.0,False
store_018,P0260,1527.0,False
store_019,P0260,1473.0,False
store_020,P0260,1725.0,False
store_021,P0260,1582.0,False
store_022,P0260,1672.0,False
store_023,P0260,1527.0,False
store_024,P0260,1560.0,False
store_025,P0260,1527.0,False
store_026,P0260,1663.0,False
store_027,P0260,1643.0,False
store_028,P0260,1405.0,False
store_029,P0260,1600.0,False
store_030,P0260,1250.0,True
store_031,P0260,1607.0,False
store_032,P0260,1333.0,True
store_033,P0260,1460.0,False
store_034,P0260,1485.0,False
store_035,P0260,1433.0,False
store_036,P0260,1674.0,False
store_037,P0260,1664.0,False
store_038,P0260,1207.0,True
store_039,P0260,1638.0,False
store_040,P0260,1516.0,False
store_041,P0260,1710.0,False
store_042,P0260,1673.0,False
store_043,P0260,1674.0,False
store_044,P0260,1483.0,False
store_045,P0260,1698.0,False
store_046,P0260,1503.0,False
store_047,P0260,1425.0,False
store_048,P0260,1696.0,False
store_049,P0260,1478.0,True
store_050,P0260,1655.0,False
store_001,P0261,1124.0,False
store_002,P0261,1167.0,False
store_003,P0261,1029.0,False
store_004,P0261,831.0,True
store_005,P0261,1175.0,False
store_006,P0261,1164.0,False
store_007,P0261,1038.0,False
store_008,P0261,1099.0,False
store_009,P0261,926.0,True
store_010,P0261,1163.0,False
store_011,P0261,1209.0,False
store_012,P0261,1081.0,False
store_013,P0261,1091.0,False
store_014,P0261,1145.0,False
store_015,P0261,999.0,False
store_016,P0261,963.0,True
store_017,P0261,1193.0,False
store_018,P0261,984.0,False
store_019,P0261,1063.0,False
store_020,P0261,1106.0,False
store_021,P0261,1154.0,False
store_022,P0261,1202.0,False
store_023,P0261,1027.0,False
store_024,P0261,1021.0,False
store_025,P0261,1030.0,False
store_026,P0261,1189.0,False
store_027,P0261,917.0,True
store_028,P0261,1095.0,False
store_029,P0261,1120.0,False
store_030,P0261,1150.0,False
store_031,P0261,1169.0,False
store_032,P0261,1130.0,False
store_033,P0261,997.0,False
store_034,P0261,1094.0,False
store_035,P0261,1079.0,False
store_036,P0261,1168.0,False
store_037,P0261,1104.0,False
store_038,P0261,1052.0,False
store_039,P0261,987.0,True
store_040,P0261,1040.0,False
store_041,P0261,1212.0,False
store_042,P0261,1193.0,False
